TransactionID,TransactionDate,PreviousTransactionDate,AccountID,CustomerAge,CustomerOccupation,RecipientAccountID,TransactionAmount,AccountBalance,TransactionType,Channel,Location,Location_Original_US,BPS_RegionCode,DeviceID,IP Address,MerchantID,TransactionDuration,LoginAttempts,IsFraud,FraudType,ThreatIntel_Flag,AnalystStatus
TX001158,2024-11-04 8:09:45,2023-10-04 16:01:18,AC00379,76.0,Retired,REC-0233,8.95,3299.84,Debit,Online,Bengkulu,Oklahoma City,1771,D000686,11.167.243.171,M008,102.0,1.0,0,None,False,Cleared
TX001159,2024-11-04 8:09:35,2023-11-28 16:38:08,AC00108,21.0,Student,REC-0259,173.6,421.44,Debit,Online,Bogor,Austin,3271,D000165,151.247.130.190,M043,160.0,1.0,0,None,False,Cleared
TX001160,2024-11-04 8:10:16,2023-05-02 16:30:52,AC00243,53.0,Retired,REC-0221,149.4,1035.22,Debit,ATM,Jakarta Pusat,Chicago,3171,D000077,154.138.163.229,M039,123.0,1.0,0,None,True,Auto-Approved
TX001161,2024-11-04 8:08:17,2023-12-19 16:39:57,AC00032,53.0,Doctor,REC-0051,388.21,9724.49,Credit,Branch,Kendari,Columbus,7471,D000387,145.246.171.225,M013,237.0,1.0,0,None,True,Auto-Approved
TX001162,2024-11-04 8:11:08,2023-10-17 17:46:52,AC00460,61.0,Retired,REC-0059,484.3,7910.3,Credit,Online,Malang,Boston,3573,D000407,93.160.83.196,M026,230.0,3.0,0,None,False,Auto-Approved
TX001163,2024-11-04 8:08:06,2023-06-19 16:38:13,AC00459,65.0,Retired,REC-0283,126.04,6041.69,Credit,Branch,Palu,Charlotte,7271,D000258,221.169.49.152,M019,167.0,1.0,0,None,False,Auto-Approved
TX001164,2024-11-04 8:07:38,2023-07-27 16:28:26,AC00309,50.0,Doctor,REC-0111,52.04,8436.12,Credit,Branch,Tangerang Selatan,Colorado Springs,3674,D000310,105.87.212.115,M070,31.0,1.0,0,None,False,Cleared
TX001165,2024-11-04 8:10:42,2023-03-10 16:40:00,AC00109,62.0,Doctor,REC-0221,389.7,7125.15,Credit,Branch,Bogor,Austin,3271,D000423,155.164.18.235,M030,216.0,1.0,0,None,True,Auto-Approved
TX001166,2024-11-04 8:10:34,2023-04-10 17:28:48,AC00393,19.0,Student,REC-0232,161.1,239.12,Credit,ATM,Padang,Miami,1371,D000001,117.67.192.211,M_UNKNOWN,104.0,1.0,0,None,False,Cleared
TX001167,2024-11-04 8:06:24,2023-05-08 16:31:56,AC00175,67.0,Retired,REC-0117,309.77,4378.14,Credit,Online,Surakarta,San Antonio,3372,D000384,40.10.25.102,M010,137.0,1.0,0,None,False,Auto-Approved
TX001168,2024-11-04 8:11:25,2023-06-26 16:08:25,AC00010,41.0,Doctor,REC-0212,838.57,4734.110000000001,Debit,ATM,Jakarta Selatan,Phoenix,3174,D000430,115.30.82.168,M040,273.0,1.0,0,None,False,Auto-Approved
TX001169,2024-11-04 8:09:12,2023-11-14 18:49:52,AC00120,21.0,Student,REC-0174,202.55,701.73,Debit,ATM,Tangerang,Dallas,3603,D000028,51.250.46.149,M029,34.0,2.0,0,None,False,Cleared
TX001170,2024-11-04 8:08:21,2023-02-06 16:07:26,AC00477,41.0,Doctor,REC-0233,724.18,10922.78,Debit,Branch,Yogyakarta,Fort Worth,3471,D000144,104.155.121.252,M002,134.0,1.0,0,None,True,Auto-Approved
TX001171,2024-11-04 8:08:27,2023-02-21 16:52:16,AC00410,24.0,Student,REC-0205,124.98,642.0,Debit,ATM,Bekasi,Washington,3275,D000424,40.192.99.27,M062,78.0,1.0,0,None,False,Auto-Approved
TX001172,2024-11-04 8:09:23,2023-10-19 18:11:23,AC00044,52.0,Doctor,REC-0213,487.32,7707.96,Debit,Branch,Samarinda,Kansas City,6472,D000345,35.73.67.98,M005,164.0,1.0,0,None,False,Auto-Approved
TX001173,2024-11-04 8:10:43,2023-11-28 16:55:41,AC00490,46.0,Doctor,REC-0049,635.91,13267.09,Credit,Branch,Solo,Jacksonville,3372,D000281,155.37.19.43,M074,78.0,1.0,0,None,False,Auto-Approved
TX001174,2024-11-04 8:09:27,2023-07-13 16:44:25,AC00342,62.0,Retired,REC-0161,205.65,3582.16,Debit,Branch,Jakarta Utara,Houston,3175,D000105,157.164.245.130,M080,144.0,1.0,0,None,False,Cleared
TX001175,2024-11-04 8:11:02,2023-11-27 16:27:56,AC00462,25.0,Student,REC-0219,39.41,921.91,Debit,Branch,Jambi,Louisville,1571,D000356,58.190.9.136,M030,132.0,1.0,0,None,False,Auto-Approved
TX001176,2024-11-04 8:08:07,2023-05-15 17:33:32,AC00267,35.0,Doctor,REC-0161,254.0,5788.53,Debit,Branch,Manado,Nashville,7171,D000436,49.31.186.82,M098,63.0,1.0,0,None,False,Cleared
TX001177,2024-11-04 8:06:59,2023-11-16 16:30:01,AC00363,36.0,Engineer,REC-0131,436.8,4515.43,Debit,Branch,Jakarta Utara,Houston,3175,D000033,153.178.166.93,M098,213.0,1.0,0,None,False,Auto-Approved
TX001178,2024-11-04 8:08:39,2023-02-09 16:27:52,AC00211,76.0,Retired,REC-0192,224.73,7551.89,Debit,Branch,Padang,Miami,1371,D000005,3.102.127.165,M002,63.0,1.0,0,None,False,Auto-Approved
TX001179,2024-11-04 8:09:14,2023-05-29 18:55:01,AC00204,65.0,Doctor,REC-0079,752.69,14489.69,Credit,ATM,Tangerang,Dallas,3603,D000181,1.98.25.114,M056,115.0,1.0,0,None,False,Auto-Approved
TX001180,2024-11-04 8:11:54,2023-02-14 16:06:36,AC00456,31.0,Doctor,REC-0243,78.5,13991.5,Credit,Branch,Pekanbaru,San Jose,1471,D000574,166.41.54.117,M007,41.0,1.0,0,None,False,Auto-Approved
TX001181,2024-11-04 8:11:22,2023-02-24 18:05:12,AC00016,53.0,Doctor,REC-0035,50.0,185.87,Credit,ATM,Solo,Jacksonville,3372,D000309,150.231.20.169,M018,87.0,1.0,0,None,False,Auto-Approved
TX001182,2024-11-04 8:11:58,2023-07-24 16:22:38,AC00093,18.0,Student,REC-0047,132.42,726.39,Debit,ATM,Palembang,Denver,1671,D000019,203.174.215.229,M069,164.0,1.0,0,None,False,Auto-Approved
TX001183,2024-11-04 8:10:20,2023-11-13 16:30:21,AC00401,76.0,Retired,REC-0044,11.67,7458.63,Debit,Branch,Yogyakarta,Fort Worth,3471,D000017,43.98.242.106,M078,105.0,1.0,0,None,False,Auto-Approved
TX001184,2024-11-04 8:08:46,2023-08-16 16:11:56,AC00366,61.0,Retired,REC-0048,83.16,3065.87,Debit,ATM,Denpasar,Los Angeles,5171,D000037,45.64.74.86,M091,177.0,1.0,0,None,False,Auto-Approved
TX001185,2024-11-04 8:06:40,2023-09-01 16:35:51,AC00107,46.0,Engineer,REC-0222,149.02,9379.72,Credit,Branch,Yogyakarta,Fort Worth,3471,D000346,199.59.68.207,M019,176.0,1.0,0,None,False,Cleared
TX001186,2024-11-04 8:11:20,2023-07-13 17:17:07,AC00060,59.0,Doctor,REC-0050,74.27,13696.61,Credit,Online,Banjarmasin,Memphis,6371,D000249,190.164.160.79,M090,148.0,1.0,0,None,False,Auto-Approved
TX001187,2024-11-04 8:06:54,2023-09-11 16:16:06,AC00384,62.0,Retired,REC-0191,876.57,3743.63,Credit,ATM,Semarang,Portland,3374,D000359,195.164.171.146,M056,118.0,1.0,0,None,False,Cleared
TX001188,2024-11-04 8:10:55,2023-09-25 16:40:00,AC00483,42.0,Doctor,REC-0067,615.58,14343.0,Debit,ATM,Solo,Jacksonville,3372,D000649,168.55.199.214,M059,133.0,1.0,0,None,False,Auto-Approved
TX001189,2024-11-04 8:08:22,2023-08-01 16:23:37,AC00126,36.0,Engineer,REC-0285,643.03,2882.16,Credit,Online,Solo,Jacksonville,3372,D000384,104.155.121.252,M002,52.0,1.0,0,None,True,Cleared
TX001190,2024-11-04 8:10:06,2023-01-09 16:45:12,AC00437,79.0,Retired,REC-0031,7.95,5631.2,Debit,ATM,Jakarta Selatan,Phoenix,3174,D000147,101.120.142.50,M087,65.0,1.0,0,None,False,Auto-Approved
TX001191,2024-11-04 8:06:51,2023-04-21 17:03:13,AC00382,77.0,Retired,REC-0288,270.92,4574.43,Credit,Branch,Jambi,Louisville,1571,D000108,171.101.134.74,M066,143.0,1.0,0,None,False,Auto-Approved
TX001192,2024-11-04 8:08:44,2023-01-17 16:57:06,AC00339,24.0,Student,REC-0288,499.48,1242.62,Debit,ATM,Palu,Charlotte,7271,D000242,200.13.225.150,M012,133.0,1.0,0,None,False,Auto-Approved
TX001193,2024-11-04 8:09:07,2023-05-22 16:33:16,AC00498,25.0,Student,REC-RING002,841.5,352.31,Credit,Branch,Banda Aceh,Atlanta,1171,D000659,207.157.126.125,M020,287.0,1.0,1,Account Takeover (ATO),True,Closed-Confirmed Fraud
TX001194,2024-11-04 8:11:48,2023-10-16 16:12:20,AC00178,77.0,Retired,REC-0211,138.82,3100.22,Debit,Online,Yogyakarta,Fort Worth,3471,D000493,83.207.115.164,M030,53.0,1.0,0,None,False,Cleared
TX001195,2024-11-04 8:08:31,2023-06-08 16:42:30,AC00201,60.0,Engineer,REC-0182,231.46,4707.24,Credit,Branch,Padang,Miami,1371,D000135,77.208.193.198,M047,83.0,1.0,0,None,False,Auto-Approved
TX001196,2024-11-04 8:09:34,2023-12-29 18:07:04,AC00124,72.0,Retired,REC-0217,292.08,7950.48,Debit,ATM,Kendari,Columbus,7471,D000631,218.54.207.160,M067,32.0,1.0,0,None,False,Auto-Approved
TX001197,2024-11-04 8:06:53,2023-10-30 16:01:43,AC00404,54.0,Doctor,REC-0027,63.98,7954.12,Debit,Online,Makassar,Baltimore,7371,D000150,182.225.2.156,M026,258.0,1.0,0,None,False,Cleared
TX001198,2024-11-04 8:10:59,2023-10-16 16:44:52,AC00347,67.0,Doctor,REC-0148,235.21,5946.61,Debit,Branch,Malang,Boston,3573,D000300,106.244.1.47,M007,74.0,1.0,0,None,False,Auto-Approved
TX001199,2024-11-04 8:12:07,2023-09-05 18:45:22,AC00480,57.0,Engineer,REC-0160,201.73,6650.71,Debit,Online,Makassar,Baltimore,7371,D000246,214.67.148.245,M096,78.0,1.0,0,None,False,Auto-Approved
TX001200,2024-11-04 8:08:54,2023-09-11 16:24:57,AC00303,28.0,Student,REC-0181,161.31,1268.67,Debit,ATM,Manado,Nashville,7171,D000577,34.86.220.205,M051,13.0,1.0,0,None,False,Auto-Approved
TX001201,2024-11-04 8:11:30,2023-12-01 17:26:46,AC00249,53.0,Doctor,REC-0054,18.41,8287.54,Debit,Branch,Banda Aceh,Atlanta,1171,D000028,58.190.9.136,M072,168.0,1.0,0,None,False,Cleared
TX001202,2024-11-04 8:10:54,2023-06-06 18:31:06,AC00263,34.0,Doctor,REC-0296,471.75,12948.5,Credit,Branch,Pekanbaru,San Jose,1471,D000443,100.4.40.132,M048,41.0,1.0,0,None,False,Auto-Approved
TX001203,2024-11-04 8:07:56,2023-09-25 17:48:55,AC00108,55.0,Engineer,REC-0260,290.02,4746.71,Debit,Branch,Batam,Milwaukee,2171,D000406,173.252.44.183,M005,246.0,1.0,0,None,False,Cleared
TX001204,2024-11-04 8:09:07,2023-05-18 17:34:20,AC00490,27.0,Engineer,REC-0109,48.05,5334.97,Debit,Branch,Kupang,New York,5371,D000668,125.225.212.244,M060,38.0,1.0,0,None,True,Auto-Approved
TX001205,2024-11-04 8:06:42,2023-05-29 16:17:37,AC00411,55.0,Doctor,REC-0080,359.42,1765.45,Debit,Branch,Makassar,Baltimore,7371,D000567,23.163.145.195,M089,30.0,1.0,0,None,False,Cleared
TX001206,2024-11-04 8:06:44,2023-05-04 16:37:01,AC00087,19.0,Student,REC-0247,32.91,427.3,Debit,Online,Yogyakarta,Fort Worth,3471,D000471,54.252.249.33,M036,255.0,1.0,0,None,False,Auto-Approved
TX001207,2024-11-04 8:08:31,2023-08-08 16:47:28,AC00196,67.0,Retired,REC-0115,3.8,6285.39,Debit,Branch,Palembang,Denver,1671,D000619,56.116.189.0,M074,140.0,1.0,0,None,True,Auto-Approved
TX001208,2024-11-04 8:06:48,2023-04-06 17:41:53,AC00267,51.0,Retired,REC-0056,31.81,1406.6,Debit,Online,Yogyakarta,Fort Worth,3471,D000641,147.114.91.132,M033,149.0,1.0,0,None,False,Auto-Approved
TX001209,2024-11-04 8:11:18,2023-09-11 16:25:04,AC00267,28.0,Student,REC-0180,220.2,1075.15,Debit,Online,Malang,Boston,3573,D000288,23.255.214.209,M047,102.0,1.0,0,None,False,Auto-Approved
TX001210,2024-11-04 8:09:08,2023-09-01 16:12:35,AC00125,77.0,Retired,REC-0285,476.03,5958.34,Credit,Branch,Jakarta Utara,Houston,3175,D000470,130.92.201.49,M003,99.0,1.0,0,None,False,Auto-Approved
TX001211,2024-11-04 8:09:42,2023-01-19 17:08:04,AC00428,23.0,Student,REC-0189,141.91,791.97,Debit,Branch,Padang,Miami,1371,D000069,152.234.65.155,M051,49.0,1.0,0,None,True,Auto-Approved
TX001212,2024-11-04 8:08:23,2023-12-01 16:01:26,AC00477,27.0,Student,REC-0059,95.83,1726.4,Debit,Online,Bekasi,Washington,3275,D000089,133.67.250.163,M070,91.0,1.0,0,None,False,Auto-Approved
TX001213,2024-11-04 8:10:54,2023-03-01 17:26:49,AC00417,46.0,Engineer,REC-0143,51.15,8992.25,Credit,Branch,Denpasar,Los Angeles,5171,D000215,221.206.44.63,M019,199.0,1.0,0,None,True,Auto-Approved
TX001214,2024-11-04 8:09:14,2023-12-21 16:21:27,AC00170,60.0,Retired,REC-RING007,1192.2,7816.41,Credit,Branch,Solo,Jacksonville,3372,D000174,40.10.25.102,M093,103.0,5.0,1,Account Takeover (ATO),False,Closed-Confirmed Fraud
TX001215,2024-11-04 8:07:41,2023-08-14 18:14:23,AC00147,62.0,Doctor,REC-0288,50.75,8271.47,Debit,ATM,Malang,Boston,3573,D000642,157.47.114.20,M018,185.0,1.0,0,None,True,Auto-Approved
TX001216,2024-11-04 8:07:39,2023-12-19 16:57:40,AC00097,22.0,Student,REC-0286,185.07,636.42,Debit,Branch,Tangerang Selatan,Colorado Springs,3674,D000322,76.136.92.235,M062,159.0,1.0,0,None,False,Auto-Approved
TX001217,2024-11-04 8:08:24,2023-01-16 17:26:12,AC00433,40.0,Engineer,REC-0014,293.54,2290.1,Debit,Online,Jayapura,Sacramento,9471,D000255,16.94.155.46,M026,45.0,1.0,0,None,True,Auto-Approved
TX001218,2024-11-04 8:09:41,2023-09-25 18:46:41,AC00381,32.0,Engineer,REC-0137,23.38,9968.49,Debit,Branch,Banjarmasin,Memphis,6371,D000412,6.204.110.7,M062,112.0,1.0,0,None,False,Cleared
TX001219,2024-11-04 8:11:15,2023-11-01 16:09:05,AC00398,28.0,Student,REC-0015,285.26,167.72,Debit,ATM,Banda Aceh,Atlanta,1171,D000137,64.57.44.102,M062,93.0,1.0,0,None,False,Auto-Approved
TX002525,2024-11-04 8:10:43,2023-02-06 16:30:43,AC00029,31.0,Engineer,REC-0093,129.48,7581.7,Debit,ATM,Palangka Raya,Seattle,6271,D000315,106.244.1.47,M001,179.0,1.0,0,None,True,Cleared
TX001221,2024-11-04 8:09:19,2023-07-27 16:55:39,AC00291,50.0,Engineer,REC-0140,743.03,4111.38,Debit,ATM,Kupang,New York,5371,D000103,73.54.203.165,M050,174.0,1.0,0,None,False,Auto-Approved
TX001222,2024-11-04 8:11:40,2023-02-06 17:32:04,AC00431,28.0,Student,REC-0159,297.86,1680.14,Credit,ATM,Batam,Milwaukee,2171,D000419,205.45.234.42,M070,96.0,1.0,0,None,False,Auto-Approved
TX001223,2024-11-04 8:11:27,2023-07-10 18:00:56,AC00275,66.0,Doctor,REC-0174,231.92,5715.08,Debit,ATM,Depok,Indianapolis,3276,D000280,47.82.77.181,M049,12.0,1.0,0,None,False,Auto-Approved
TX001224,2024-11-04 8:07:47,2023-12-14 16:15:28,AC00093,47.0,Engineer,REC-0180,295.82,5897.73,Credit,Branch,Jakarta Pusat,Chicago,3171,D000088,144.228.168.6,M041,46.0,1.0,0,None,False,Auto-Approved
TX001225,2024-11-04 8:12:06,2023-07-03 18:56:03,AC00442,55.0,Doctor,REC-0004,302.86,5239.24,Debit,Online,Denpasar,Los Angeles,5171,D000004,144.91.150.133,M081,275.0,1.0,0,None,False,Auto-Approved
TX001226,2024-11-04 8:07:17,2023-09-19 16:56:35,AC00465,58.0,Engineer,REC-0093,81.08,7788.91,Debit,ATM,Surabaya,Omaha,3578,D000196,119.43.28.203,M089,56.0,1.0,0,None,False,Auto-Approved
TX001227,2024-11-04 8:08:12,2023-08-21 17:43:17,AC00158,79.0,Retired,REC-0074,775.6,3898.64,Credit,Branch,Semarang,Mesa,3374,D000627,73.108.76.238,M070,158.0,1.0,0,None,False,Cleared
TX001228,2024-11-04 8:07:58,2023-12-26 18:13:56,AC00334,26.0,Student,REC-0290,178.43,1214.93,Debit,Branch,Makassar,Baltimore,7371,D000158,1.198.76.182,M041,136.0,1.0,0,None,False,Auto-Approved
TX001229,2024-11-04 8:08:46,2023-09-18 16:51:04,AC00093,20.0,Student,REC-0206,211.91,927.47,Debit,Online,Depok,Indianapolis,3276,D000487,166.79.195.157,M075,181.0,1.0,0,None,False,Cleared
TX001230,2024-11-04 8:06:59,2023-12-25 17:18:58,AC00229,23.0,Student,REC-0036,17.21,914.16,Debit,Online,Surabaya,Omaha,3578,D000618,119.43.28.203,M004,219.0,1.0,0,None,False,Auto-Approved
TX001231,2024-11-04 8:08:04,2023-05-19 17:57:36,AC00373,23.0,Student,REC-0073,124.22,9695.04,Debit,ATM,Palu,Charlotte,7271,D000523,0.0.0.0,M013,172.0,1.0,0,None,True,Auto-Approved
TX001232,2024-11-04 8:10:04,2023-09-01 16:07:38,AC00328,63.0,Doctor,REC-0016,38.37,8647.04,Debit,ATM,Surakarta,San Antonio,3372,D000228,136.162.111.135,M003,135.0,1.0,0,None,False,Auto-Approved
TX001233,2024-11-04 8:07:59,2023-10-03 16:15:25,AC00160,52.0,Engineer,REC-0047,269.79,1292.1,Debit,ATM,Pekanbaru,San Jose,1471,D000202,82.115.199.37,M013,17.0,1.0,0,None,False,Cleared
TX001234,2024-11-04 8:09:40,2023-06-13 16:10:27,AC00014,21.0,Student,REC-0272,605.42,392.34,Debit,ATM,Semarang,Mesa,3374,D000488,25.188.196.47,M085,33.0,1.0,0,None,False,Auto-Approved
TX001235,2024-11-04 8:12:22,2023-01-02 17:34:13,AC00090,60.0,Engineer,REC-0111,211.36,9877.17,Debit,ATM,Bogor,Austin,3271,D000384,195.237.152.198,M090,40.0,1.0,0,None,False,Cleared
TX001236,2024-11-04 8:11:34,2023-01-25 17:39:15,AC00053,58.0,Doctor,REC-0193,29.19,12059.85,Credit,Branch,Manado,Nashville,7171,D000300,146.53.16.47,M004,41.0,1.0,0,None,False,Auto-Approved
TX001237,2024-11-04 8:09:49,2023-06-30 16:57:37,AC00478,61.0,Retired,REC-0215,701.7,6643.24,Credit,Online,Palangka Raya,Seattle,6271,D000037,193.83.0.183,M055,64.0,1.0,0,None,False,Cleared
TX001238,2024-11-04 8:12:05,2023-05-25 16:16:02,AC00356,57.0,Doctor,REC-0233,862.34,9903.48,Debit,Branch,Samarinda,Kansas City,6472,D000137,49.174.157.140,M070,72.0,1.0,0,None,False,Cleared
TX001239,2024-11-04 8:11:11,2023-09-25 17:01:56,AC00244,22.0,Student,REC-0175,410.97,151.42,Debit,Branch,Denpasar,Los Angeles,5171,D000309,148.112.151.27,M026,45.0,1.0,0,None,False,Auto-Approved
TX001240,2024-11-04 8:07:48,2023-08-23 17:22:49,AC00103,41.0,Engineer,REC-0081,36.97,2850.92,Debit,Branch,Bandung,Virginia Beach,3273,D000545,175.210.47.87,M087,79.0,1.0,0,None,False,Auto-Approved
TX001241,2024-11-04 8:11:30,2023-01-03 16:27:16,AC00053,30.0,Doctor,REC-0190,137.59,10679.67,Debit,ATM,Manado,Nashville,7171,D000439,161.25.82.11,M065,95.0,1.0,0,None,False,Cleared
TX001242,2024-11-04 8:06:59,2023-05-19 16:44:53,AC00151,51.0,Doctor,REC-0160,168.11,10652.13,Credit,Online,Kupang,New York,5371,D000050,146.69.70.214,M015,12.0,1.0,0,None,False,Auto-Approved
TX001243,2024-11-04 8:11:00,2023-10-10 18:14:12,AC00494,24.0,Student,REC-0167,430.98,569.25,Debit,Branch,Makassar,Baltimore,7371,D000176,168.55.199.214,M058,93.0,1.0,0,None,False,Auto-Approved
TX001244,2024-11-04 8:07:47,2023-12-11 18:32:40,AC00219,24.0,Student,REC-0291,13.87,954.83,Debit,Branch,Jakarta Selatan,Phoenix,3174,D000670,37.227.215.145,M077,20.0,1.0,0,None,False,Auto-Approved
TX001245,2024-11-04 8:10:37,2023-05-25 16:45:31,AC00202,76.0,Retired,REC-0044,642.68,1831.2,Debit,ATM,Solo,Jacksonville,3372,D000643,141.241.241.128,M060,66.0,1.0,0,None,True,Auto-Approved
TX001246,2024-11-04 8:12:07,2023-11-23 16:59:11,AC00254,28.0,Engineer,REC-0027,175.07,9274.64,Debit,Online,Balikpapan,Las Vegas,6471,D000406,58.190.9.136,M100,169.0,2.0,0,None,False,Auto-Approved
TX001247,2024-11-04 8:07:31,2023-11-03 16:50:20,AC00285,36.0,Engineer,REC-0080,302.82,9384.54,Debit,ATM,Solo,Jacksonville,3372,D000290,79.47.176.19,M020,175.0,1.0,0,None,False,Cleared
TX001248,2024-11-04 8:09:29,2023-12-25 17:41:30,AC00071,67.0,Retired,REC-RING010,1647.74,1483.84,Debit,ATM,Medan,Unknown,1275,D000593,113.137.153.101,M049,52.0,1.0,1,Identity Theft,False,Closed-Confirmed Fraud
TX001249,2024-11-04 8:08:46,2023-12-05 16:32:49,AC00073,66.0,Retired,REC-0026,406.81,1968.36,Debit,Online,Kupang,New York,5371,D000073,207.157.126.125,M016,84.0,1.0,0,None,True,Auto-Approved
TX001250,2024-11-04 8:06:23,2023-04-05 16:21:59,AC00383,53.0,Retired,REC-0042,256.3,4203.05,Debit,Online,Kupang,New York,5371,D000099,133.63.96.21,M066,172.0,1.0,0,None,True,Cleared
TX001251,2024-11-04 8:06:25,2023-09-27 17:47:10,AC00326,19.0,Student,REC-0140,80.96,959.94,Credit,Online,Solo,Jacksonville,3372,D000179,81.248.235.147,M078,97.0,1.0,0,None,False,Auto-Approved
TX001252,2024-11-04 8:09:16,2023-03-23 17:09:53,AC00153,22.0,Student,REC-0227,95.78,271.64,Debit,Online,Banda Aceh,Atlanta,1171,D000211,221.23.158.87,M061,27.0,1.0,0,None,False,Auto-Approved
TX001253,2024-11-04 8:06:23,2023-01-03 17:14:14,AC00460,41.0,Doctor,REC-0218,379.54,12571.76,Credit,Branch,Depok,Indianapolis,3276,D000668,109.105.179.186,M040,118.0,1.0,0,None,True,Cleared
TX001254,2024-11-04 8:06:37,2023-07-06 17:52:32,AC00439,22.0,Student,REC-0249,903.19,8627.08,Debit,Online,Sorong,El Paso,9271,D000286,174.61.77.54,M028,65.0,1.0,0,None,False,Cleared
TX001255,2024-11-04 8:09:44,2023-06-15 18:28:50,AC00070,18.0,Student,REC-0227,142.19,524.46,Debit,Branch,Jakarta Utara,Houston,3175,D000416,85.191.79.161,M005,27.0,4.0,0,None,False,Auto-Approved
TX001256,2024-11-04 8:09:30,2023-06-19 16:24:14,AC00086,28.0,Student,REC-0213,847.45,422.32,Debit,Branch,Solo,Jacksonville,3372,D000469,151.247.130.190,M042,175.0,1.0,0,None,False,Auto-Approved
TX001257,2024-11-04 8:07:53,2023-05-09 17:54:39,AC00330,66.0,Doctor,REC-0140,295.18,12961.53,Credit,Branch,Tangerang,Dallas,3603,D000126,200.13.225.150,M100,31.0,1.0,0,None,False,Auto-Approved
TX001258,2024-11-04 8:10:17,2023-11-20 16:29:14,AC00027,68.0,Retired,REC-0111,18.46,6381.6,Debit,Branch,Palu,Charlotte,7271,D000133,166.41.54.117,M032,213.0,1.0,0,None,False,Auto-Approved
TX001259,2024-11-04 8:08:18,2023-08-24 17:34:13,AC00020,28.0,Student,REC-0263,603.23,117.98,Debit,Branch,Jakarta Timur,Detroit,3172,D000238,38.210.156.148,M017,48.0,1.0,0,None,False,Cleared
TX001260,2024-11-04 8:08:27,2023-11-22 16:59:09,AC00232,57.0,Retired,REC-0059,54.5,1715.22,Credit,Branch,Ambon,Philadelphia,8171,D000050,61.95.76.233,M082,147.0,1.0,0,None,False,Auto-Approved
TX001261,2024-11-04 8:08:05,2024-01-01 17:37:04,AC00247,29.0,Doctor,REC-0177,414.77,5599.81,Debit,Online,Pontianak,San Francisco,6171,D000577,49.20.211.229,M014,274.0,1.0,0,None,False,Auto-Approved
TX001262,2024-11-04 8:08:29,2023-08-21 17:32:04,AC00136,61.0,Retired,REC-0221,886.19,7904.24,Debit,Branch,Tangerang Selatan,Colorado Springs,3674,D000614,116.106.207.139,M081,69.0,1.0,0,None,False,Auto-Approved
TX001263,2024-11-04 8:10:19,2023-11-29 16:11:50,AC00322,49.0,Engineer,REC-0057,440.03,1490.44,Debit,Online,Pekanbaru,San Jose,1471,D000569,5.74.9.122,M099,88.0,1.0,0,None,False,Cleared
TX001264,2024-11-04 8:07:26,2023-03-23 16:16:29,AC00461,56.0,Retired,REC-0146,211.36,1532.72,Debit,ATM,Manado,Nashville,7171,D000243,193.83.0.183,M005,285.0,1.0,0,None,False,Cleared
TX001265,2024-11-04 8:10:09,2023-01-13 17:19:33,AC00079,18.0,Student,REC-0250,76.39,5976.0,Debit,Branch,Palembang,Denver,1671,D000507,136.250.159.93,M019,219.0,1.0,0,None,False,Auto-Approved
TX001266,2024-11-04 8:10:21,2023-08-10 18:39:04,AC00176,19.0,Student,REC-0270,595.91,1673.76,Credit,ATM,Surakarta,San Antonio,3372,D000063,200.136.146.93,M085,162.0,1.0,0,None,True,Auto-Approved
TX001267,2024-11-04 8:09:27,2023-08-09 18:42:25,AC00417,76.0,Retired,REC-0158,6.03,3290.72,Debit,Branch,Jakarta Pusat,Chicago,3171,D000358,86.83.61.143,M035,70.0,1.0,0,None,False,Auto-Approved
TX001268,2024-11-04 8:07:57,2023-08-15 17:21:47,AC00260,26.0,Engineer,REC-0024,249.34,3030.97,Debit,ATM,Palu,Charlotte,7271,D000498,152.140.239.181,M088,197.0,1.0,0,None,False,Auto-Approved
TX001269,2024-11-04 8:10:21,2023-08-15 17:35:08,AC00471,20.0,Student,REC-0113,421.52,369.86,Debit,Branch,Pekanbaru,San Jose,1471,D000035,177.172.184.163,M064,67.0,1.0,0,None,False,Auto-Approved
TX001270,2024-11-04 8:11:28,2023-02-27 16:08:40,AC00231,58.0,Engineer,REC-0203,189.77,6570.36,Debit,Branch,Mataram,Raleigh,5271,D000290,116.43.88.219,M011,24.0,1.0,0,None,False,Auto-Approved
TX001271,2024-11-04 8:10:26,2023-10-18 16:20:15,AC00184,76.0,Retired,REC-0029,73.19,2264.98,Debit,Branch,Banda Aceh,Atlanta,1171,D000067,152.140.239.181,M025,213.0,1.0,0,None,False,Cleared
TX001272,2024-11-04 8:10:08,2023-06-02 18:12:29,AC00475,75.0,Retired,REC-0004,188.13,5029.87,Credit,Online,Solo,Jacksonville,3372,D000157,175.210.47.87,M091,198.0,1.0,0,None,False,Auto-Approved
TX001273,2024-11-04 8:07:18,2023-05-19 17:19:00,AC00329,62.0,Doctor,REC-0105,30.52,12327.74,Debit,Branch,Solo,Jacksonville,3372,D000526,104.165.213.58,M005,122.0,1.0,0,None,False,Cleared
TX001274,2024-11-04 8:09:22,2023-05-24 16:14:34,AC00431,20.0,Student,REC-RING004,1235.69,420.25,Credit,Branch,Pekanbaru,San Jose,1471,D000216,69.82.61.135,M048,118.0,1.0,1,Identity Theft,False,Investigating
